equity
100000.0
100000.0
100000.0
100000.0
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
99990.495
100027.695
100027.695
100027.695
99881.625
99881.625
99881.625
99934.685
99874.17569999999
99886.19069999999
99886.19069999999
99886.19069999999
99886.19069999999
99886.19069999999
99886.19069999999
99901.0907
99901.0907
99890.7557
99890.7557
99890.7557
99890.7557
99890.7557
99890.7557
99890.7557
99890.7557
99909.5129
99980.28289999999
99980.28289999999
99980.28289999999
100017.3629
100017.3629
100017.3629
100017.3629
100017.3629
100029.6501
100029.6501
100029.6501
100029.6501
100029.6501
100029.6501
100029.6501
100029.6501
100029.6501
100029.6501
100131.2614
100123.5389
100123.5389
100123.5389
100123.5389
100123.5389
100123.5389
100123.5389
100123.5389
100123.5389
100122.5389
100007.5589
100007.5589
100007.5589
100007.5589
100007.5589
100007.5589
100007.5589
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100015.0489
100037.49889999999
100037.49889999999
100103.24889999999
100103.24889999999
100132.7239
100132.7239
100136.1439
100114.4739
100114.4739
99886.5389
99925.7839
99955.3389
99975.0989
99998.6939
99993.1848
100070.2448
100070.2448
99974.59479999999
99974.59479999999
99974.59479999999
99974.59479999999
99974.59479999999
99987.26479999999
99990.6348
100057.59569999999
100057.59569999999
100057.59569999999
100017.6407
100001.0707
99990.61469999999
99990.61469999999
99990.61469999999
99990.61469999999
99990.61469999999
99990.61469999999
99990.61469999999
99990.61469999999
99990.61469999999
100014.8447
100014.8447
100014.8447
100014.8447
100014.8447
100084.2747
100098.7947
100098.7947
100098.7947
100098.7947
100098.7947
100098.7947
100098.7947
100098.7947
100098.7947
100135.9372
100135.9372
100135.9372
100135.9372
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100148.9794
100139.3894
100139.3894
100139.3894
100192.1344
100218.78439999999
100077.58439999999
100077.58439999999
100077.58439999999
100062.3094
100062.3094
100062.3094
100080.1344
100080.1344
100273.6344
100241.048
100239.33799999999
100155.178
100155.178
100155.178
100155.178
100120.88799999999
100140.913
100140.913
100172.46299999999
100172.46299999999
100172.46299999999
100172.46299999999
100172.46299999999
100172.46299999999
100186.753
100186.753
100186.753
100186.753
100186.753
100186.753
100170.193
100170.193
100170.193
100170.193
100170.193
100280.6964
100280.6964
100280.6964
100308.0864
100308.0864
100308.0864
100308.0864
100308.0864
100308.0864
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100339.4464
100240.99639999999
100240.99639999999
100286.5264
100286.5264
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100297.7464
100175.5864
100181.49429999999
100181.49429999999
100181.49429999999
100181.49429999999
100181.49429999999
100181.49429999999
100181.49429999999
100181.49429999999
99532.86499999999
99560.01939999999
99649.8844
99671.33439999999
99671.33439999999
99671.33439999999
99677.6844
99725.6844
99831.8094
99831.8094
99831.8094
99854.11439999999
99906.00439999999
99911.1226
99964.0226
99964.0226
99983.17259999999
99983.17259999999
99983.17259999999
99983.17259999999
99983.17259999999
99983.17259999999
99983.17259999999
99957.0676
99965.8426
99965.8426
99965.8426
99965.8426
99957.4126
99957.4126
100016.2126
100016.2126
100016.2126
100016.2126
100054.26759999999
100054.26759999999
100054.26759999999
100126.01759999999
100126.01759999999
100126.01759999999
100126.01759999999
100126.01759999999
100149.0526
100196.5876
100196.5876
100196.5876
100196.5876
100195.8176
100195.8176
100195.8176
100195.8176
100195.8176
